,policy_id,policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density
10569,ID10570,0.241528794848958,0.01,0.673076923076923,C18,35036.0
10570,ID10571,0.095772304366959,0.08,0.375,C7,6112.0
10571,ID10572,1.1538265260847,0.04,0.682692307692308,C8,8794.0
10572,ID10573,0.259925937936516,0.11,0.509615384615385,C3,4076.0
10573,ID10574,0.611104787701732,0.05,0.567307692307692,C1,4990.0
10574,ID10575,0.591144995858386,0.01,0.326923076923077,C16,16206.0
10575,ID10576,0.742428909243739,0.08,0.307692307692308,C13,5410.0
10576,ID10577,0.529389769839912,0.05,0.423076923076923,C5,34738.0
10577,ID10578,1.14361203174851,0.11,0.423076923076923,C8,8794.0
10578,ID10579,0.133722818637826,0.02,0.288461538461538,C12,34791.0
10579,ID10580,0.186570177577861,0.12,0.423076923076923,C17,65567.0
10580,ID10581,1.21553551180373,0.17,0.471153846153846,C14,7788.0
10581,ID10582,0.167244063984153,0.01,0.596153846153846,C13,5410.0
10582,ID10583,0.919963443126249,0.02,0.653846153846154,C1,4990.0
10583,ID10584,1.19424114881583,0.05,0.605769230769231,C10,73430.0
10584,ID10585,0.520274760411521,0.01,0.355769230769231,C9,17804.0
10585,ID10586,0.154869214911533,0.08,0.317307692307692,C13,5410.0
10586,ID10587,0.942584427925659,0.01,0.5,C10,73430.0
10587,ID10588,0.253017303620071,0.01,0.682692307692308,C5,34738.0
10588,ID10589,0.379298353994433,0.01,0.644230769230769,C14,7788.0
10589,ID10590,0.073512884927681,0.0,0.403846153846154,C1,4990.0
10590,ID10591,0.756811139994676,0.0,0.365384615384615,C1,4990.0
10591,ID10592,1.20791061812248,0.08,0.480769230769231,C19,27742.0
10592,ID10593,0.051646201678489,0.11,0.615384615384615,C8,8794.0
10593,ID10594,1.05145814230301,0.11,0.538461538461538,C8,8794.0
10594,ID10595,1.12266405902477,0.12,0.509615384615385,C15,290.0
10595,ID10596,0.042945815207169,0.06,0.317307692307692,C2,27003.0
10596,ID10597,0.496040414413276,0.28,0.326923076923077,C8,8794.0
10597,ID10598,0.469143095593967,0.05,0.528846153846154,C3,4076.0
10598,ID10599,1.16645880730774,0.16,0.298076923076923,C13,5410.0
10599,ID10600,0.298244341123189,0.01,0.576923076923077,C8,8794.0
10600,ID10601,0.081257901999625,0.01,0.413461538461538,C3,4076.0
10601,ID10602,0.023163513866227,0.02,0.653846153846154,C16,16206.0
10602,ID10603,1.09518883539388,0.1,0.432692307692308,C5,34738.0
10603,ID10604,0.093429016842159,0.01,0.298076923076923,C10,73430.0
10604,ID10605,0.994380795718538,0.06,0.442307692307692,C8,8794.0
10605,ID10606,0.240419501962436,0.08,0.375,C10,73430.0
10606,ID10607,0.457568708486487,0.14,0.394230769230769,C5,34738.0
10607,ID10608,0.021145297996653,0.05,0.740384615384615,C19,27742.0
10608,ID10609,0.865426748318597,0.04,0.307692307692308,C5,34738.0
10609,ID10610,0.124845719950164,0.01,0.519230769230769,C10,73430.0
10610,ID10611,0.17474001727858,0.02,0.346153846153846,C17,65567.0
10611,ID10612,1.01194521696677,0.11,0.509615384615385,C8,8794.0
10612,ID10613,0.577134952475165,0.08,0.557692307692308,C5,34738.0
10613,ID10614,0.520913883783221,0.18,0.567307692307692,C8,8794.0
10614,ID10615,0.092273820892026,0.04,0.365384615384615,C2,27003.0
10615,ID10616,1.07595853367284,0.06,0.432692307692308,C5,34738.0
10616,ID10617,0.568075951829362,0.02,0.528846153846154,C3,4076.0
10617,ID10618,0.245756323503181,0.17,0.394230769230769,C8,8794.0
10618,ID10619,0.616300629264761,0.16,0.403846153846154,C10,73430.0
10619,ID10620,0.366715918023842,0.0,0.461538461538462,C8,8794.0
10620,ID10621,0.08646911414089,0.01,0.442307692307692,C3,4076.0
10621,ID10622,1.21035023510359,0.04,0.5,C8,8794.0
10622,ID10623,0.445603030508603,0.04,0.586538461538462,C3,4076.0
10623,ID10624,1.22251536479625,0.18,0.317307692307692,C8,8794.0
10624,ID10625,0.084973505900377,0.0,0.567307692307692,C8,8794.0
10625,ID10626,0.594045950820707,0.08,0.519230769230769,C9,17804.0
10626,ID10627,0.011653702218784,0.11,0.490384615384615,C13,5410.0
10627,ID10628,0.081887271078179,0.05,0.375,C10,73430.0
10628,ID10629,0.090672366449313,0.06,0.307692307692308,C3,4076.0
10629,ID10630,1.02726982581996,0.02,0.480769230769231,C8,8794.0
10630,ID10631,0.249555037780747,0.14,0.423076923076923,C5,34738.0
10631,ID10632,0.657675669023421,0.03,0.461538461538462,C14,7788.0
10632,ID10633,0.091566381368181,0.1,0.298076923076923,C1,4990.0
10633,ID10634,1.23609414386398,0.08,0.403846153846154,C8,8794.0
10634,ID10635,0.169489715450412,0.13,0.480769230769231,C13,5410.0
10635,ID10636,0.061097927282381,0.04,0.298076923076923,C8,8794.0
10636,ID10637,0.442668192389411,0.01,0.471153846153846,C3,4076.0
10637,ID10638,0.873506689549739,0.01,0.471153846153846,C14,7788.0
10638,ID10639,0.296602787319195,0.04,0.519230769230769,C19,27742.0
10639,ID10640,0.237850667435423,0.03,0.317307692307692,C2,27003.0
10640,ID10641,1.22878260031488,0.08,0.461538461538462,C2,27003.0
10641,ID10642,0.277024156931676,0.29,0.336538461538461,C13,5410.0
10642,ID10643,0.974334431908264,0.05,0.307692307692308,C4,21622.0
10643,ID10644,0.036348827975356,0.01,0.634615384615385,C10,73430.0
10644,ID10645,0.859202390733604,0.01,0.375,C7,6112.0
10645,ID10646,1.01292086707138,0.05,0.384615384615385,C3,4076.0
10646,ID10647,1.06014193608225,0.11,0.394230769230769,C8,8794.0
10647,ID10648,1.12630045016285,0.05,0.375,C3,4076.0
10648,ID10649,1.22462108115015,0.13,0.576923076923077,C8,8794.0
10649,ID10650,1.22872799977248,0.12,0.509615384615385,C11,6108.0
10650,ID10651,0.512737350469421,0.08,0.307692307692308,C8,8794.0
10651,ID10652,1.21430529075545,0.01,0.538461538461538,C8,8794.0
10652,ID10653,1.20060124810394,0.2,0.5,C8,8794.0
10653,ID10654,1.01452036955285,0.01,0.509615384615385,C6,13051.0
10654,ID10655,0.845682405363331,0.03,0.75,C5,34738.0
10655,ID10656,1.15276144970098,0.0,0.326923076923077,C2,27003.0
10656,ID10657,0.66958595837125,0.0,0.432692307692308,C6,13051.0
10657,ID10658,1.22646250128108,0.15,0.740384615384615,C8,8794.0
10658,ID10659,0.808883795478449,0.01,0.471153846153846,C7,6112.0
10659,ID10660,0.778130639872787,0.06,0.5,C2,27003.0
10660,ID10661,0.293071795725998,0.0,0.490384615384615,C3,4076.0
10661,ID10662,1.08289883362793,0.02,0.528846153846154,C14,7788.0
10662,ID10663,0.121175670586063,0.11,0.403846153846154,C13,5410.0
10663,ID10664,0.085299322764248,0.0,0.375,C2,27003.0
10664,ID10665,0.626146515190572,0.04,0.288461538461538,C8,8794.0
10665,ID10666,1.13427578152686,0.13,0.346153846153846,C8,8794.0
10666,ID10667,0.083141306634896,0.12,0.432692307692308,C10,73430.0
10667,ID10668,0.652314842065143,0.04,0.576923076923077,C3,4076.0
10668,ID10669,0.360751294617897,0.14,0.596153846153846,C19,27742.0
10669,ID10670,0.255744440589326,0.02,0.317307692307692,C11,6108.0
10670,ID10671,0.22507270086842,0.05,0.413461538461538,C9,17804.0
10671,ID10672,0.045306882963351,0.0,0.413461538461538,C3,4076.0
10672,ID10673,1.10900223559688,0.16,0.298076923076923,C19,27742.0
10673,ID10674,0.12218548546553,0.13,0.605769230769231,C9,17804.0
10674,ID10675,1.24166980250935,0.05,0.538461538461538,C8,8794.0
10675,ID10676,0.36642969388062,0.16,0.384615384615385,C8,8794.0
10676,ID10677,0.376393340370337,0.22,0.394230769230769,C14,7788.0
10677,ID10678,0.108376982935552,0.02,0.394230769230769,C7,6112.0
10678,ID10679,0.208704162652494,0.06,0.576923076923077,C3,4076.0
10679,ID10680,1.04717100791801,0.14,0.701923076923077,C13,5410.0
10680,ID10681,0.180540760295758,0.01,0.519230769230769,C1,4990.0
10681,ID10682,1.19149518538053,0.15,0.413461538461538,C2,27003.0
10682,ID10683,1.04553967575962,0.11,0.307692307692308,C10,73430.0
10683,ID10684,0.429883030788615,0.0,0.528846153846154,C9,17804.0
10684,ID10685,0.706058085264081,0.01,0.538461538461538,C10,73430.0
10685,ID10686,0.63747254446764,0.05,0.384615384615385,C8,8794.0
10686,ID10687,1.15452469940772,0.02,0.634615384615385,C5,34738.0
10687,ID10688,0.043410984191889,0.18,0.384615384615385,C2,27003.0
10688,ID10689,1.14927632474218,0.05,0.711538461538462,C8,8794.0
10689,ID10690,1.0347826308166,0.14,0.480769230769231,C8,8794.0
10690,ID10691,1.22750395374168,0.14,0.480769230769231,C2,27003.0
10691,ID10692,0.591733891170449,0.02,0.596153846153846,C5,34738.0
10692,ID10693,1.15003799681147,0.19,0.538461538461538,C8,8794.0
10693,ID10694,0.146500359003693,0.06,0.701923076923077,C5,34738.0
10694,ID10695,0.836904742713913,0.05,0.538461538461538,C8,8794.0
10695,ID10696,0.664703967213475,0.17,0.403846153846154,C14,7788.0
10696,ID10697,0.249766218527304,0.01,0.355769230769231,C2,27003.0
10697,ID10698,0.947317457544428,0.07,0.365384615384615,C3,4076.0
10698,ID10699,0.088564085429179,0.03,0.413461538461538,C10,73430.0
10699,ID10700,0.873468362633913,0.02,0.336538461538461,C7,6112.0
10700,ID10701,1.1849734794384,0.24,0.365384615384615,C9,17804.0
10701,ID10702,0.079816783902716,0.01,0.548076923076923,C11,6108.0
10702,ID10703,1.12520931780974,0.05,0.490384615384615,C1,4990.0
10703,ID10704,1.07577088138435,0.07,0.346153846153846,C8,8794.0
10704,ID10705,1.04718804334831,0.07,0.384615384615385,C14,7788.0
10705,ID10706,0.40562461795439,0.11,0.730769230769231,C14,7788.0
10706,ID10707,0.45958083328106,0.11,0.307692307692308,C2,27003.0
10707,ID10708,1.04517918838998,0.01,0.567307692307692,C8,8794.0
10708,ID10709,0.738827288872866,0.05,0.442307692307692,C8,8794.0
10709,ID10710,0.581704012064652,0.05,0.346153846153846,C7,6112.0
10710,ID10711,0.56230588000184,0.02,0.548076923076923,C8,8794.0
10711,ID10712,0.164945190043175,0.16,0.451923076923077,C2,27003.0
10712,ID10713,0.592672263352435,0.11,0.346153846153846,C8,8794.0
10713,ID10714,0.043561207631158,0.04,0.326923076923077,C3,4076.0
10714,ID10715,0.121291848356789,0.12,0.432692307692308,C8,8794.0
10715,ID10716,0.17636342979233,0.11,0.298076923076923,C8,8794.0
10716,ID10717,1.13565003790563,0.13,0.586538461538462,C9,17804.0
10717,ID10718,0.048927698771962,0.07,0.307692307692308,C8,8794.0
10718,ID10719,0.075425867875304,0.08,0.490384615384615,C2,27003.0
10719,ID10720,1.22627661922621,0.3,0.490384615384615,C8,8794.0
10720,ID10721,0.723323662245029,0.04,0.423076923076923,C10,73430.0
10721,ID10722,0.659395808147379,0.13,0.576923076923077,C13,5410.0
10722,ID10723,0.754019987504543,0.07,0.567307692307692,C3,4076.0
10723,ID10724,1.06778161136339,0.12,0.663461538461538,C8,8794.0
10724,ID10725,0.681348000598089,0.07,0.298076923076923,C2,27003.0
10725,ID10726,0.300301842358147,0.08,0.298076923076923,C5,34738.0
10726,ID10727,1.18900000844635,0.01,0.586538461538462,C8,8794.0
10727,ID10728,0.403041918088664,0.01,0.365384615384615,C3,4076.0
10728,ID10729,1.02602036166204,0.11,0.375,C3,4076.0
10729,ID10730,0.309169982583339,0.14,0.432692307692308,C14,7788.0
10730,ID10731,1.197478493538,0.02,0.548076923076923,C11,6108.0
10731,ID10732,0.081228541498517,0.02,0.663461538461538,C10,73430.0
10732,ID10733,0.071669854165103,0.18,0.432692307692308,C10,73430.0
10733,ID10734,1.13268860181462,0.17,0.461538461538462,C11,6108.0
10734,ID10735,0.899230201878439,0.09,0.355769230769231,C4,21622.0
10735,ID10736,0.681843803551118,0.07,0.538461538461538,C12,34791.0
10736,ID10737,1.0316958278316,0.07,0.519230769230769,C1,4990.0
10737,ID10738,1.0480806777591,0.1,0.711538461538462,C8,8794.0
10738,ID10739,0.094354551766831,0.01,0.288461538461538,C8,8794.0
10739,ID10740,0.06804894647313,0.14,0.548076923076923,C2,27003.0
10740,ID10741,0.637204219747257,0.02,0.682692307692308,C10,73430.0
10741,ID10742,0.680419838538977,0.0,0.365384615384615,C9,17804.0
10742,ID10743,1.20958262128149,0.13,0.586538461538462,C8,8794.0
10743,ID10744,1.01637910801333,0.08,0.509615384615385,C9,17804.0
10744,ID10745,1.20093561903633,0.12,0.509615384615385,C5,34738.0
10745,ID10746,0.160372515694897,0.16,0.375,C14,7788.0
10746,ID10747,0.60495021782688,0.21,0.288461538461538,C13,5410.0
10747,ID10748,0.161210578183904,0.06,0.5,C8,8794.0
10748,ID10749,1.24300394659023,0.15,0.432692307692308,C5,34738.0
10749,ID10750,0.825373569740938,0.04,0.519230769230769,C14,7788.0
10750,ID10751,1.07336837593369,0.05,0.451923076923077,C3,4076.0
10751,ID10752,0.890473823528307,0.04,0.375,C10,73430.0
10752,ID10753,0.153617451238556,0.0,0.971153846153846,C5,34738.0
10753,ID10754,0.084552131045525,0.0,0.336538461538461,C1,4990.0
10754,ID10755,1.18717785595632,0.11,0.663461538461538,C12,34791.0
10755,ID10756,1.04869598017815,0.1,0.557692307692308,C14,7788.0
10756,ID10757,0.264508797111651,0.03,0.605769230769231,C5,34738.0
10757,ID10758,0.086629983340702,0.05,0.567307692307692,C13,5410.0
10758,ID10759,0.476349242880974,0.04,0.365384615384615,C7,6112.0
10759,ID10760,0.085318729346094,0.1,0.384615384615385,C10,73430.0
10760,ID10761,0.300578697625395,0.02,0.538461538461538,C7,6112.0
10761,ID10762,0.086471263220732,0.1,0.317307692307692,C3,4076.0
10762,ID10763,0.927565210629823,0.09,0.413461538461538,C8,8794.0
10763,ID10764,0.011228058509648,0.0,0.576923076923077,C14,7788.0
10764,ID10765,1.00884087753361,0.02,0.365384615384615,C8,8794.0
10765,ID10766,0.400662234109038,0.07,0.298076923076923,C11,6108.0
10766,ID10767,1.17108475781304,0.06,0.538461538461538,C13,5410.0
10767,ID10768,1.04871637216408,0.14,0.461538461538462,C8,8794.0
10768,ID10769,0.107942113055624,0.05,0.307692307692308,C2,27003.0
10769,ID10770,1.04881598307168,0.1,0.423076923076923,C2,27003.0
10770,ID10771,1.00837441821376,0.18,0.557692307692308,C13,5410.0
10771,ID10772,1.15640565813084,0.11,0.5,C12,34791.0
10772,ID10773,1.02562686412287,0.0,0.5,C3,4076.0
10773,ID10774,0.196382499173875,0.04,0.423076923076923,C2,27003.0
10774,ID10775,1.11204206301982,0.11,0.480769230769231,C8,8794.0
10775,ID10776,0.527327873544793,0.01,0.519230769230769,C5,34738.0
10776,ID10777,1.22401515269742,0.12,0.471153846153846,C9,17804.0
10777,ID10778,1.23343915493194,0.13,0.557692307692308,C8,8794.0
10778,ID10779,0.788669404389374,0.07,0.576923076923077,C2,27003.0
10779,ID10780,1.04870909681479,0.11,0.471153846153846,C11,6108.0
10780,ID10781,0.567098441681885,0.07,0.480769230769231,C6,13051.0
10781,ID10782,0.105912969784639,0.0,0.288461538461538,C14,7788.0
10782,ID10783,0.023323735624847,0.01,0.365384615384615,C10,73430.0
10783,ID10784,0.178197132449625,0.03,0.528846153846154,C19,27742.0
10784,ID10785,0.557761379206556,0.07,0.442307692307692,C8,8794.0
10785,ID10786,1.12718265343943,0.1,0.355769230769231,C13,5410.0
10786,ID10787,0.080573816194461,0.13,0.326923076923077,C9,17804.0
10787,ID10788,0.036637783196152,0.0,0.567307692307692,C7,6112.0
10788,ID10789,1.10772598893924,0.06,0.490384615384615,C4,21622.0
10789,ID10790,0.430670009980764,0.14,0.557692307692308,C2,27003.0
10790,ID10791,1.04832222228498,0.14,0.442307692307692,C14,7788.0
10791,ID10792,1.23651754446104,0.19,0.451923076923077,C2,27003.0
10792,ID10793,0.668445244143584,0.0,0.673076923076923,C8,8794.0
10793,ID10794,1.03088669177662,0.15,0.394230769230769,C13,5410.0
10794,ID10795,0.287519669099265,0.08,0.567307692307692,C8,8794.0
10795,ID10796,0.327604037165406,0.01,0.432692307692308,C3,4076.0
10796,ID10797,0.180497709889877,0.06,0.548076923076923,C8,8794.0
10797,ID10798,0.301860021570951,0.03,0.509615384615385,C2,27003.0
10798,ID10799,1.04918219797519,0.11,0.807692307692308,C13,5410.0
10799,ID10800,0.033838884756038,0.03,0.557692307692308,C2,27003.0
10800,ID10801,0.93229490958445,0.07,0.403846153846154,C8,8794.0
10801,ID10802,0.321188664621072,0.0,0.596153846153846,C3,4076.0
10802,ID10803,0.783438125529404,0.12,0.625,C8,8794.0
10803,ID10804,1.15657950724271,0.1,0.730769230769231,C8,8794.0
10804,ID10805,0.101988840149905,0.0,0.317307692307692,C7,6112.0
10805,ID10806,0.766979407220103,0.06,0.442307692307692,C16,16206.0
10806,ID10807,0.184354658936838,0.04,0.384615384615385,C8,8794.0
10807,ID10808,1.21803645508434,0.06,0.807692307692308,C8,8794.0
10808,ID10809,0.710441682288786,0.02,0.769230769230769,C3,4076.0
10809,ID10810,0.058727157280751,0.04,0.394230769230769,C15,290.0
10810,ID10811,0.292723918651521,0.14,0.403846153846154,C8,8794.0
10811,ID10812,0.186123966179185,0.13,0.298076923076923,C3,4076.0
10812,ID10813,0.776362453747357,0.02,0.307692307692308,C6,13051.0
10813,ID10814,0.09545213738163,0.14,0.432692307692308,C5,34738.0
10814,ID10815,0.455571215282299,0.18,0.557692307692308,C8,8794.0
10815,ID10816,1.07080894996091,0.09,0.432692307692308,C3,4076.0
10816,ID10817,0.733479641674705,0.13,0.403846153846154,C3,4076.0
10817,ID10818,1.11408573437701,0.05,0.490384615384615,C8,8794.0
10818,ID10819,0.21564856026955,0.05,0.528846153846154,C3,4076.0
10819,ID10820,1.01712701574789,0.04,0.317307692307692,C2,27003.0
10820,ID10821,0.80125156687856,0.12,0.423076923076923,C8,8794.0
10821,ID10822,1.16709142340972,0.1,0.490384615384615,C19,27742.0
10822,ID10823,0.868444234189814,0.03,0.346153846153846,C13,5410.0
10823,ID10824,0.777502313752416,0.01,0.442307692307692,C13,5410.0
10824,ID10825,0.849024405012898,0.12,0.432692307692308,C2,27003.0
10825,ID10826,0.509604630396137,0.01,0.557692307692308,C3,4076.0
10826,ID10827,0.085382234715556,0.04,0.596153846153846,C7,6112.0
10827,ID10828,1.07602291205925,0.03,0.557692307692308,C14,7788.0
10828,ID10829,0.087247589278168,0.06,0.403846153846154,C1,4990.0
10829,ID10830,0.071265645256551,0.04,0.5,C2,27003.0
10830,ID10831,0.990663069829884,0.03,0.442307692307692,C14,7788.0
10831,ID10832,0.204379775425147,0.01,0.355769230769231,C5,34738.0
10832,ID10833,1.05152987562759,0.06,0.403846153846154,C9,17804.0
10833,ID10834,0.358785816000199,0.04,0.451923076923077,C3,4076.0
10834,ID10835,1.2118714942339,0.06,0.451923076923077,C14,7788.0
10835,ID10836,1.09108213213063,0.06,0.557692307692308,C8,8794.0
10836,ID10837,0.335612504107759,0.08,0.471153846153846,C2,27003.0
10837,ID10838,1.1206702667508,0.05,0.346153846153846,C5,34738.0
10838,ID10839,1.1560569031972,0.18,0.461538461538462,C2,27003.0
10839,ID10840,1.1090129264718,0.16,0.548076923076923,C5,34738.0
10840,ID10841,0.388333582469172,0.15,0.471153846153846,C13,5410.0
10841,ID10842,1.04119503985748,0.11,0.634615384615385,C8,8794.0
10842,ID10843,1.17226217371586,0.06,0.644230769230769,C2,27003.0
10843,ID10844,0.247560131853501,0.06,0.682692307692308,C5,34738.0
10844,ID10845,0.160165231528148,0.09,0.355769230769231,C2,27003.0
10845,ID10846,0.681987997104781,0.01,0.461538461538462,C11,6108.0
10846,ID10847,1.24760778120017,0.1,0.673076923076923,C5,34738.0
10847,ID10848,1.02510673483674,0.09,0.375,C10,73430.0
10848,ID10849,0.1109920070089,0.0,0.413461538461538,C7,6112.0
10849,ID10850,0.349063574527553,0.03,0.413461538461538,C6,13051.0
10850,ID10851,0.178886221679402,0.05,0.576923076923077,C14,7788.0
10851,ID10852,1.08892134873744,0.02,0.394230769230769,C2,27003.0
10852,ID10853,0.624365648598424,0.01,0.509615384615385,C10,73430.0
10853,ID10854,0.49230401628758,0.06,0.451923076923077,C3,4076.0
10854,ID10855,0.760042428533782,0.04,0.471153846153846,C14,7788.0
10855,ID10856,0.574681065904645,0.11,0.288461538461538,C14,7788.0
10856,ID10857,0.097882800965913,0.02,0.403846153846154,C5,34738.0
10857,ID10858,1.07871087614565,0.1,0.317307692307692,C2,27003.0
10858,ID10859,0.470952407153188,0.02,0.346153846153846,C3,4076.0
10859,ID10860,0.590290455678198,0.01,0.442307692307692,C3,4076.0
10860,ID10861,0.091916214417132,0.06,0.413461538461538,C8,8794.0
10861,ID10862,0.020246489612943,0.0,0.5,C3,4076.0
10862,ID10863,0.509893964935989,0.04,0.461538461538462,C3,4076.0
10863,ID10864,0.612910753595977,0.02,0.355769230769231,C15,290.0
10864,ID10865,0.14800078060597,0.14,0.365384615384615,C5,34738.0
10865,ID10866,0.08510288159371,0.11,0.480769230769231,C8,8794.0
10866,ID10867,1.06990653915831,0.16,0.692307692307692,C8,8794.0
10867,ID10868,0.578045413234408,0.01,0.480769230769231,C2,27003.0
10868,ID10869,0.248017208766839,0.07,0.480769230769231,C5,34738.0
10869,ID10870,0.086627408166034,0.1,0.423076923076923,C5,34738.0
10870,ID10871,0.094795832709456,0.03,0.528846153846154,C1,4990.0
10871,ID10872,0.276534733479384,0.1,0.442307692307692,C5,34738.0
10872,ID10873,0.551339932562738,0.0,0.365384615384615,C8,8794.0
10873,ID10874,1.10822198974417,0.18,0.682692307692308,C8,8794.0
10874,ID10875,0.928871561236223,0.02,0.403846153846154,C13,5410.0
10875,ID10876,0.08702284671393,0.09,0.509615384615385,C7,6112.0
10876,ID10877,0.561024887338398,0.01,0.346153846153846,C5,34738.0
10877,ID10878,0.536956364865992,0.12,0.432692307692308,C13,5410.0
10878,ID10879,0.85721973332981,0.07,0.605769230769231,C8,8794.0
10879,ID10880,0.484643299084947,0.02,0.432692307692308,C1,4990.0
